Id Producto,Código,SKU,Código EAN / UPC,Nombre,Variante,Marca,Tags de Producteca,Id Publicación MercadoLibre,Notas
125981595,P31300,P31300,8429420214453,Fotoprotector Fusion Water Urban + Hyaluronic Concentrate,,ISDIN,Protectores solares,MLA1117555537,"Isdin Pack Fotoprotector Fusion Water Urban 50ml + Hyaluronic Concentrate Serum 5ml
 
 - Fotoprotector ISDIN Fusion Water Urban SPF 30
  Fotoprotección ultraligera de uso diario para entornos urbanos
  Fotoprotector facial de fase acuosa y textura ultraligera que protege la piel del daño oxidativo inducido por la polución urbana y ofrece una protección reforzada frente a UVA y Luz Azul. Proporciona una mejora en los signos de fatiga en la piel aportándole luminosidad y aspecto saludable.
  
  BENEFICIOS:
  PROTECCIÓN URBANA
  Protección ideal para entornos urbanos. Alta protección UV con SPF30. 
  Protección reforzada UVA y Luz Azul.
  Antipolución 
  
  NO IRRITA LOS OJOS
  Evaluado bajo control oftalmológico.
  
  TOLERANCIA ÓPTIMA
  Textura ultraligera de absorción inmediata que no deja residuo.
  Base ideal de maquillaje.
  Apto para todo tipo de pieles, incluida piel atópica
  Oil-free. No comedogénico.
  
  WET SKIN
  Puede aplicarse sobre piel húmeda.
  Especialmente diseñado para integrarse en la rutina de belleza diaria. 
  
  SEA FRIENDLY
  Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos.
  
  MODO DE USO:
  
  Aplicar generosamente sobre la piel seca como último paso de la rutina de cuidado de la piel, antes del maquillaje. Si la exposición solar es superior a dos horas, recomendamos reaplicar el producto.
  
  COMPOSICIÓN:
  
  Aqua (Water), Octocrylene, Propanediol, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Propylene Glycol Dicaprylate/ Dicaprate, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, , Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, 1,2-Hexanediol, Polysorbate 60, PEG-10 Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Zingiber Officinale (Ginger) Root Extract, Parfum (Fragrance), Disodium EDTA, PEG-8, Tocopherol, Tropolone, Ascorbyl Palmitate, Citral, Ascorbic Acid, Citric Acid.
  
  CONTENIDO:
  50ml
 
 
 - Isdinceutics Serum Hyaluronic Concentrate Ácido Hialurónico 5ml
 Sérum ligero ultrahidratante
  Hyaluronic Concentrate es un sérum facial con ácido hialurónico puro de bajo y medio peso molecular y textura aqua-gel que proporciona una hidratación superficial y profunda. Ayuda a rellenar la piel y prevenir las primeras arrugas y líneas de expresión, disminuye la apariencia de los poros y aporta luminosidad, para una piel radiante.
  
  Beneficios:
  - Proporciona una hidratación intensa y ayuda a mantener la función barrera de la piel. 
  - Aporta un efecto plump y ayuda a redensificar la piel desde dentro, rellenando las arrugas 
  - Promueve una piel más tersa, firme y mejora el tono y la elasticidad de la piel. Reduce la apariencia del poro, para una tez más uniforme y radiante. 
  
  Ingredientes:
  Aqua (Water), Dimethicone, Propanediol, Glycerin, 1,2-Hexanediol, Sodium Acrylates Copolymer, Dimethicone Crosspolymer, Butylene Glycol, Pseudoalteromonas Ferment Extract, Glycereth-26, Lecithin, Maltodextrin, Sodium Benzoate, Pentylene Glycol, Lens Esculenta (Lentil) Seed Extract, Parfum (Fragrance), Disodium EDTA, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Xanthan Gum, Citric Acid, Biosaccharide Gum-1, Carbomer, Polysorbate 20, Sodium Lactate, Sodium Salicylate, Salicylic Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7.
  
  Modo de uso/ Modo de aplicación:
  Aplica Hyaluronic Concentrate mañana y noche directamente sobre la piel limpia y seca del rostro, cuello y escote. Masajea el gel con movimientos circulares hasta su total absorción.
 
  CONTENIDO:
  5ml"
169109041,P8966,P8966,8429420154186,Fotoprotector ISDIN Fusion Water Color Medium SPF 50,,ISDIN,,MLA1185427191,"Fotoprotector facial de fase acuosa que aporta hidratación intensa, absorción inmediata y garantiza una alta protección frente a la radiación UV. Fórmula mejorada. Con Color. Textura ultraligera de cobertura natural que disimula imperfecciones.Alta protección UVB SPF50 y UVA.
 ALTA PROTECCIÓN UV: Protección SPF50 UVB y UVA evaluada clínicamente en laboratorio y en condiciones reales de alta radiación solar.
  
 BENEFICIOS:
 NO IRRITA LOS OJOS: Evaluado bajo control oftalmológico.
 TOLERANCIA ÓPTIMA: Textura ultraligera de absorción inmediata e hidratación intensa que no deja residuo. Apto para todo tipo de pieles incluida piel atópica. Fórmula oil-free.
 WET SKIN: Puede aplicarse sobre piel húmeda. 
 SEA FRIENDLY: Fórmula con la mayoría de ingredientes biodegradables y/o inorgánicos. 
 La fórmula mejorada de Fusion Water, con el doble de ácido hialurónico, aporta hidratación intensa hasta 12 horas y disminuye la pérdida de agua por evaporación transepidérmica durante 8 horas.
 Su textura ultraligera se absorbe al instante y proporciona una delicada sensación de frescor y un acabado sedoso
  
 Modo de uso/ Modo de aplicación:
 Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar. Reaplicar cada 2 horas así como tras transpirar, nadar o secarse con la toalla. Mantener a los bebés y niños fuera de la luz solar directa. Mantener el producto fuera del alcance de los niños."
128297537,P31287,P31287,8429420160613,Fotoprotector Isdin Fotoultra Age Repair Color Spf 50 - 50Ml,,ISDIN,Protectores solares,MLA1119007762,"Protección solar facial con color, ultraligero y de uso diario con triple acción antifotoenvejecimiento. Además, aporta una cobertura natural que unifica el tono y disimula imperfecciones, proporcionando un efecto buena cara. 
 
 Beneficios:
 - Alta protección que ayuda a prevenir el daño solar.
 - Protección frente a la polución urbana.
 - Contribuye a la reparación del daño solar acumulado a nivel celular. 
 - Revierte los signos visibles de la edad, promoviendo la producción de colágeno, la reducción de las arrugas y mejorando la luminosidad de la piel. 
 
 Modo de uso:
 Aplicar generosamente sobre la piel limpia y seca media hora antes de la exposición solar y como último paso de la rutina, antes del maquillaje. Reaplicar cada 2 horas y tras transpirar, nadar, o secarse con la toalla. 
 
 Ingredientes:
 Aqua (Water), Octocrylene, Propanediol, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Polymethyl Methacrylate, CI 77891 (Titanium Dioxide), Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Propylene Glycol Dicaprylate/Dicaprate, , Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, CI 77492 (Iron Oxides), Butylene Glycol, 1,2-Hexanediol, Hydroxyacetophenone, Magnesium Aluminum Silicate, Polysorbate 60, Disteardimonium Hectorite, Caprylyl Glycol, Tocopheryl Acetate, Xanthan Gum, CI 77491 (Iron Oxides), Propylene Carbonate, CI 77499 (Iron Oxides), Disodium EDTA, Parfum (Fragrance), Aluminum Hydroxide, PEG-8, Sodium Lauroyl Glutamate, Carbomer, Polysorbate 20, Sodium Lactate, Lysine, Tocopherol, Magnesium Chloride, Phenoxyethanol, Lecithin, Plankton Extract, Ascorbyl Palmitate, Sodium Benzoate, Ascorbic Acid, Citric Acid, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7, Pentapeptide-34 Trifluoroacetate"
178315655,P37136,P37136,8429420245341,Fotoprotector Isdin Ultra Redness FPS50 para Rojeces 50ml,,ISDIN,Protector Solar,MLA1394385891,"Es un protector solar facial especialmente diseñado para piel sensible y propensa a las rojeces. Su fórmula de textura ligera proporciona una alta protección contra los rayos UVB/UVA y la luz visible, al tiempo que corrige y ayuda a prevenir las rojeces de la piel. También, contribuye a calmar la sensación de irritación de forma inmediata. Este fotoprotector es ideal para el cuidado de la piel sensible y reactiva que tiende a enrojecerse. Ayuda a prevenir el daño solar y ofrece una alta protección. Además de su función protectora, Fotoultra Redness también corrige y reduce visiblemente las rojeces de la piel. Después de 14 días de uso, se observa una disminución visible de las rojeces y una mejora en los signos asociados a la piel propensa a manifestar enrojecimiento. Con el uso continuado durante 4 semanas, los resultados se incrementan aún más. Contiene ingredientes antioxidantes que reducen el estrés oxidativo causado por la radiación solar. Con niacinamida que fortalece la función barrera de la piel y retiene la humedad, evitando la deshidratación y reduciendo los signos de la piel propensa al enrojecimiento. El ácido azelaico y la glicina promueven un tono de piel equilibrado, proporcionando una apariencia más brillante y luminosa. El complejo Synthetic Sensitive Regulator, con 4-T-Butylcyclohexanol como uno de los principales componentes, actúa como regulador de la sensibilidad, ayudando a reducir la reactividad de la piel y la sensación de irritación.
 
 DESCRIPCIÓN
 
 No irrita los ojos
 Mineral oil free
 Libre de fragancia
 No comedogénico
 Testado dermatológicamente
 Hipoalergénico: formulado para minimizar el riesgo de alergia.
 
 MODO DE USO
 
 Se recomienda aplicar generosamente sobre la piel seca 30 minutos antes de la exposición al sol. Reaplicar cada 2 horas o tras transpirar, mojarse o secarse con la toalla. Agitar antes de usar.
 
 COMPOSICIÓN
 
 Aqua (Water), Propylene Glycol Dicaprylate/Dicaprate, Coco-Caprylate/Caprate, Ethylhexyl Salicylate, Ethylhexyl Triazone, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Diethylamino Hydroxybenzoyl Hexyl Benzoate, Niacinamide, Methylene Bis-Benzotriazolyl Tetramethylbutylphenol [nano], C15-19 Alkane, Potassium Azeloyl Diglycinate, Alpha-Glucan Oligosaccharide, Pentylene Glycol, Polyglyceryl-6 Stearate, 1,2-Hexanediol, Caprylyl Glycol, Tocopheryl Acetate, 4-T-Butylcyclohexanol, Polysorbate 60, Decyl Glucoside, Hydroxyacetophenone, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Hesperidin Methyl Chalcone, Sphingomonas Ferment Extract, CI 77891 (Titanium Dioxide), Tetrasodium Glutamate Diacetate, Citric Acid, Polyglyceryl-6 Behenate, Mica, Propylene Glycol, Acrylates/Beheneth-25 Methacrylate Copolymer, Xanthan Gum, Tin Oxide, Tocopherol.
 
 PRESENTACIONES
 
 Envases de 50ml"
177946783,P37135,P37135,8429420248977,Fotoprotector Solar Isdin Fusion Water Magic FPS50 50 ml,,ISDIN,Protector Solar,MLA1533715774,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
 Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
 No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
 Safe-Eye Technology: no irrita los ojos.
 Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
 Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
 
 DESCRIPCIÓN
 
 Wet Skin: Puede aplicarse incluso en piel mojada.
 Resistente al agua.
 Oil-free.
 Muy alta protección UVA y UVB 50+.
 
 MODO DE USO
 
 Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
 Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
 
 PRESENTACIONES
 
 Envases de 50ml"
136764163,P31646,P31646,8429420222625,Fusion Water 50ml + Transp Spray Wet Skin 100ml De Regalo,,ISDIN,,MLA1125088677,"Fotoprotección ultraligera de uso diario para actividades al aire libre + REGALO TRANSPARENT SPRAY WET SKIN 100ml: Fotoprotector corporal en spray transparente, fresco y de secado inmediato.
 
 Beneficios:
 Cuidado solar facial y corporal
 
 Ingeredientes:
 Aqua (Water), Octocrylene, Ethylhexyl Salicylate, Propanediol, Butyl Methoxydibenzoylmethane, Polymethyl Methacrylate, Dimethicone, Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Propylene Glycol Dicaprylate/Dicaprate, , Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, 1,2-Hexanediol, Polysorbate 60, PEG-10 Dimethicone, Sodium Hyaluronate, Tocopheryl Acetate, Xanthan Gum, Caprylyl Glycol, Parfum (Fragrance), Disodium EDTA, PEG-8, Tocopherol, Tropolone, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid
 
 Modo de uso/ Modo de aplicación:
 Aplicar Fusion Water spf 50 de forma generosa sobre rostro, cuello y escote. TRANSPARENT SPRAY WET SKIN SPF 50: Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y manteniendo una distancia máxima de 5cm de la piel. Es necesario extender de manera uniforme el producto hasta su total absorción."
136764162,P31647,P31647,8429420222632,Fusion Water Color 50ml + Spray Wet Skin 100ml De Regalo,,ISDIN,Kits para el cuidado de la piel,MLA1125069331,"Fotoprotector facial de fase acuosa con color de uso diario + REGALO TRANSPARENT SPRAY WET SKIN 100ml: Fotoprotector corporal en spray transparente, fresco y de secado inmediato.
 
 Beneficios:
 Cuidado solar facial y corporal
 
 Ingeredientes:
 Aqua (Water), Octocrylene, Propanediol, Butyl Methoxydibenzoylmethane, Ethylhexyl Salicylate, Polymethyl Methacrylate, CI 77891 (Titanium Dioxide), Phenylbenzimidazole Sulfonic Acid, Polysilicone-15, Caprylic/Capric Triglyceride, Hydrogenated Polydecene, Propylene Glycol Dicaprylate/Dicaprate, Tromethamine, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Silica, CI 77492 (Iron Oxides), 1,2-Hexanediol, Hydroxyacetophenone, Magnesium Aluminum Silicate, Polysorbate 60, Disteardimonium Hectorite, Caprylyl Glycol, Tocopheryl Acetate, Xanthan Gum, CI 77491 (Iron Oxides), Propylene Carbonate, CI 77499 (Iron Oxides), Disodium EDTA, Parfum (Fragrance), Aluminum Hydroxide, PEG-8, Sodium Lauroyl Glutamate, Lysine, Tocopherol, Magnesium Chloride, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid.
 
 Modo de uso/ Modo de aplicación:
 Aplicar Fusion Water Color spf 50 de forma generosa sobre rostro, cuello y escote. TRANSPARENT SPRAY WET SKIN SPF 50: Aplicar generosamente sobre la piel seca o mojada, media hora antes de la exposición solar, y manteniendo una distancia máxima de 5cm de la piel. Es necesario extender de manera uniforme el producto hasta su total absorción."
186547787,K1922,K1922,8429420248977,Fusion Water Magic FPS50 50 ml + Regalo AGE REVERSE DAY 7g,,ISDIN,Regalo por compra,MLA1427094933,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
186547786,K1924,K1924,8429420248977,Fusion Water Magic FPS50 50 ml Isdin + Regalo HM OILY 8g,,ISDIN,Regalo por compra,MLA1427094931,"Tecnología Fusion con la delicadeza del agua. Fotoprotección diaria facial para todo tipo de pieles que proporciona una delicada sensación de frescor y un acabado sedoso.
  Absorción inmediata, que proporciona una agradable sensación refrescante con un acabado mate, suave y sedoso al tacto.
  No deja residuos: Al aplicarlo sobre la piel sus filtros UV se transforman en agua, proporcionando una protección invisible.
  Safe-Eye Technology: no irrita los ojos.
  Con activos antiaging (ácido hialurónico) y antioxidantes (vitamina E).
  Testado dermatológicamente. No comedogénico. Apto para piel sensible. No irrita los ojos. Hipoalergénico. Sin alcohol. Fórmula biodegradable.
  
  DESCRIPCIÓN
  
  Wet Skin: Puede aplicarse incluso en piel mojada.
  Resistente al agua.
  Oil-free.
  Muy alta protección UVA y UVB 50+.
  
  MODO DE USO
  
  Aplicar generosamente sobre la piel seca, media hora antes de la exposición solar. Aplicar 2mg/cm² de producto; al reducir esta dosis, se reduce el factor de protección.
  Reaplicar cada 2 horas o bien tras transpirar, nadar o secarse con toalla.
  
  PRESENTACIONES
  
  Envases de 50ml"
91431082,P3679,P3679,8429420175341,GLICOISDIN CREMA 8% 50ML EFECTO PEELING PIEL NORMAL Y SECA,Sensible,ISDIN,Productos para el cuidado facial,MLA901176875,"Ayuda a disminuir las líneas de expresión y arrugas de la piel envejecida, proporcionándole un aspecto más luminoso, firme y suave.
 Activa la renovación celular, eliminando las células muertas y consiguiendo un efecto antiaging gracias al ácido glicólico.
 Aporta hidratación, suavidad y elasticidad a la piel gracias su elevado contenido en aceite de borraja.
 
 TIPO DE PIEL
 Piel normal/seca
 
 ZONA DE APLICACIÓN
 Facial
 
 Pack Size
 50ML
 
 Consejos de APLICACIÓN
 Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia.
 Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial."
128654097,P3695,P3695,8470001527349,Gel Reparador Talones Pies Isdin Ureadin Podos 75ml,,ISDIN,Cremas para manos y pies,MLA1119259857,"Repara las grietas de sequedad gracias a la alantoína, el pantenol y la manteca de karité.
Elimina asperezas, rugosidades y engrosamientos moderados por la acción exfoliante del ácido láctico y el bacillus ferment.
Hidrata intensamente gracias a la Urea ISDIN, que retiene el agua aportando un nivel óptimo de hidratación.

TIPO DE PIEL:
Todo tipo de piel

ZONA DE APLICACIÓN:
Pies

TIPO DE PRODUCTO:
Gel oil

Consejo de APLICACIÓN:
Aplicar 2 veces al día sobre la piel limpia, insistiendo en las zonas más secas y rugosas.

Consejo importante:
Para evitar reinstalación de la sequedad continuar su uso 1 vez al día

Pack size:
75ml

"
91424658,P3672,P3672,8429420175372,Glicoisdin Crema 15% 50Ml Efecto Peeling Piel Normal Y Seca,,ISDIN,,MLA901177516,"Ayuda a disminuir las líneas de expresión y arrugas de la piel envejecida, proporcionándole un aspecto más luminoso, firme y suave.
 Activa la renovación celular, eliminando las células muertas y consiguiendo un efecto antiaging gracias al ácido glicólico.
 Aporta hidratación, suavidad y elasticidad a la piel gracias su elevado contenido en aceite de borraja.
 
 TIPO DE PIEL
 Piel normal/seca
 
 ZONA DE APLICACIÓN
 Facial
 
 Pack Size
 50ML
 
 Consejos de APLICACIÓN
 Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia.
 Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial."
91424671,P3684,P3684,8429420175303,Glicoisdin Gel 10% 50Ml Efecto Peeling Piel Mixta Y Grasa,,ISDIN,Productos para el cuidado facial,MLA901178280,"Disminuye las líneas de expresión y arrugas de la piel envejecida, proporcionándole un aspecto más luminoso, firme y suave.
 Ejerce un efecto peeling que permite la renovación de la epidermis.
 Ayuda a estimular la formación de colágeno, elastina y ácido hialurónico.
 Hidratante y antiirritante por su contenido en aloe vera.
 
 TIPO DE PIEL
 piel mixta
 
 ZONA DE APLICACIÓN
 Facial
 
 Pack Size
 50ML
 
 Consejos de APLICACIÓN
 Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. 
 Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial."
91424669,P3685,P3685,8429420175310,Glicoisdin Gel 15% 50Ml Efecto Peeling Piel Mixta Y Grasa,,ISDIN,Productos para el cuidado facial,MLA901176874,"Disminuye las líneas de expresión y arrugas de la piel envejecida, proporcionándole un aspecto más luminoso, firme y suave.
 Ejerce un efecto peeling que permite la renovación de la epidermis.
 Ayuda a estimular la formación de colágeno, elastina y ácido hialurónico.
 Hidratante y antiirritante por su contenido en aloe vera.
 
 TIPO DE PIEL
 piel mixta
 
 ZONA DE APLICACIÓN
 Facial
 
 Pack Size
 50ML
 
 Consejos de APLICACIÓN
 Aplicar sobre la piel limpia realizando un suave masaje hasta su total absorción. Empezar siempre por concentraciones bajas de ácido glicólico e incrementar según tolerancia. 
 Aplicar preferentemente de noche. Su uso diario requiere la utilización simultánea de un fotoprotector facial.
"
