CATEGORIA ,MARCA ,EAN,FRANQUICIA ,SUBFRANQUICIA ,EJE,TITULO ,COLOR ,NUMERO,NOMBRE ,TIPO DE PRODUCTO ,DESCRIPCIÓN LARGA,BENEFICIOS ,MODO DE APLICACIÓN,TIPO DE PIEL,USO ,EFECTO ,HIPOALERGENICO,CROSSELLING,KEY WORD PARA SEARCH,Pack Size,Pack Size UOM,Pack Size UOM
MAKE UP ,L'OREAL PARIS ,30176720,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Matte Cover Tono Rose Vanilla ,,#REF!,Rose Vanilla,Base de Maquillaje ,●Alta cobertura mate ●Textura ultra fluída ●Acabado natural ● Sin sensación grasa ●Resistente al agua ●Resistente a la transpiración ●Resistente al calor ● Con Protección solar,Textura ultra fluida. Cobertura materesultado natural,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614486,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Golden ,,#REF!,Golden,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Pigmentos de fijación extremacobertura perfecta y sensacion frescahidratacion continua todo el día,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600521627365,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614493,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Golden Beige,,#REF!,Golden Beige,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Pigmentos de fijación extremacobertura perfecta y sensacion frescahidratacion continua todo el día,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600521627365,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614530,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Miel,,#REF!,Miel,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Pigmentos de fijación extremacobertura perfecta y sensacion frescahidratacion continua todo el día,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614431,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Rose Beige,,#REF!,Rose Beige,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Efecto Glow. Enriquecido con aceite de coco. Formato gotas,"Aplícalo en los pómulos, las cejas y el tabique nasal. Se puede usar solo, debajo de la base de maquillaje o combinado con crema hidratante. ",Si,Día y Noche,,No,"3600523560837, 3600523560561, 3600523560592, 3600523465255, 3600523465286, 3600523465347",Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614479,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Sand,,#REF!,Sand,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",A prueba de agua. Textura liviana. duración 24 hs,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614417,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono True Beige,,#REF!,True Beige,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Pigmentos de fijación extremacobertura perfecta y sensacion frescahidratacion continua todo el día,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 360052164954; 13600521627365,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523614455,Infallible,,Rostro,Base de Maquillaje L'Oréal París Infaillible Tono Vainilla,,#REF!,VANILLE/VANIL,Base de Maquillaje ,"Base de maquillaje ultra hidratante e intransferible, de larga duración a prueba de agua y sudor que dura hasta 24hs. Su textura ligera y fluida brinda una cobertura perfecta dejando tu piel con una sensación de frescura.",Pigmentos de fijación extremacobertura perfecta y sensacion frescahidratacion continua todo el día,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600521627365,Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base infallible; base infallible loreal,30,ml,
MAKE UP ,L'OREAL PARIS ,3600523989898,True Match,True Match Serum ,Rostro,Base de Maquillaje L'Oréal Paris True Match Serum Tono 0.5-2,,#REF!,Very Light,Base de Maquillaje en Serum,"Descubri el nuevo True Match Tinted Serum con un 1% de Ácido Hialurónico. Gracias a su doble beneficio rellena tu piel como un serum y unifica el tono de tu piel como una base de maquillaje.

*.Apto para pieles sensibles. No comedogénico
*Aprobado por dermatólogos del comité asesor de L’Oréal Paris

Resultados del doble beneficio:
Como Serum: En seis semanas, piel +8,8 más rellena y +18.4 más suave*.
Como maquillaje: Acabado natural y luminoso, textura ligera y cobertura modulable. 

*42 mujeres, uso diario",Piel hidratada y radiante al instantec. Textura ligera. Acabado natural,Aplicar el sérum con color sobre la piel limpia e hidratada en todo el rostro y el cuello para un tono y acabado uniforme.,Si,Día y Noche,,No,3600523500246; 3600521649541,"Maquillaje, serum con color, base serum; base serum loreal; serum loreal; base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=roOvaS&cid=120230b8%2D1abc%2D4dc6%2D9090%2D79cc002aefb6&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FROSTRO%2FBASES%2FTRUE%20MATCH%2FTRUE%20MATCH%20SERUM%2F2%2E%20A%2B%20CONTENT%2FTONO%200%2E5%2D2%20VERY%20LIGHT%20%2D%203600523989898&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,L'OREAL PARIS ,3600523989904,True Match,True Match Serum ,Rostro,Base de Maquillaje L'Oreal Paris True Match Serum Tono 2-3,,#REF!,Light,Base de Maquillaje en Serum,"Descubri el nuevo True Match Tinted Serum con un 1% de Ácido Hialurónico. Gracias a su doble beneficio rellena tu piel como un serum y unifica el tono de tu piel como una base de maquillaje.

*.Apto para pieles sensibles. No comedogénico
*Aprobado por dermatólogos del comité asesor de L’Oréal Paris

Resultados del doble beneficio:
Como Serum: En seis semanas, piel +8,8 más rellena y +18.4 más suave*.
Como maquillaje: Acabado natural y luminoso, textura ligera y cobertura modulable. 

*42 mujeres, uso diario",Piel radiante al instante. Aporta luz natural. Efecto glow,1) Mezclar unas gotas con tu base de maquillaje o hidratante para potenciar la luminosidad de tu piel. 2) Aplicá una gota en tus mejillas y fundilo con tu piel para un toque de luz.,Si,Día y Noche,,No,3600522336884; 3600522097303; 30175228; 3600521627365; 30173613; 3600523560899,"Maquillaje, serum con color, base serum; base serum loreal; serum loreal; base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=roOvaS&cid=120230b8%2D1abc%2D4dc6%2D9090%2D79cc002aefb6&RootFolder=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FROSTRO%2FBASES%2FTRUE%20MATCH%2FTRUE%20MATCH%20SERUM%2F2%2E%20A%2B%20CONTENT%2FTONO%202%2D3%20LIGHT%20%2D%203600523989904&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619 
MAKE UP ,L'OREAL PARIS ,3600523989911,True Match,True Match Serum ,Rostro,Base de Maquillaje L'Oréal Paris True Match Serum Tono 3-4,,#REF!,Light Medium,Base de Maquillaje en Serum,"Descubri el nuevo True Match Tinted Serum con un 1% de Ácido Hialurónico. Gracias a su doble beneficio rellena tu piel como un serum y unifica el tono de tu piel como una base de maquillaje.

*.Apto para pieles sensibles. No comedogénico
*Aprobado por dermatólogos del comité asesor de L’Oréal Paris

Resultados del doble beneficio:
Como Serum: En seis semanas, piel +8,8 más rellena y +18.4 más suave*.
Como maquillaje: Acabado natural y luminoso, textura ligera y cobertura modulable. 

*42 mujeres, uso diario",Piel hidratada y radiante al instantec. Textura ligera. Acabado natural,Aplicar el sérum con color sobre la piel limpia e hidratada en todo el rostro y el cuello para un tono y acabado uniforme.,Si,Día y Noche,,No,3600522336884; 3600522097303; 30175228; 3600521627365; 30173613; 3600523560899,"Maquillaje, serum con color, base serum; base serum loreal; serum loreal; base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=roOvaS&cid=120230b8%2D1abc%2D4dc6%2D9090%2D79cc002aefb6&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FROSTRO%2FBASES%2FTRUE%20MATCH%2FTRUE%20MATCH%20SERUM%2F2%2E%20A%2B%20CONTENT%2FTONO%203%2D4%20LIGHT%20MEDIUM%20%2D%203600523989911&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,L'OREAL PARIS ,3600523989928,True Match,True Match Serum ,Rostro,Base de Maquillaje L'Oréal Paris True Match Serum Tono 4-5,,#REF!,Medium,Base de Maquillaje en Serum,"Descubri el nuevo True Match Tinted Serum con un 1% de Ácido Hialurónico. Gracias a su doble beneficio rellena tu piel como un serum y unifica el tono de tu piel como una base de maquillaje.

*.Apto para pieles sensibles. No comedogénico
*Aprobado por dermatólogos del comité asesor de L’Oréal Paris

Resultados del doble beneficio:
Como Serum: En seis semanas, piel +8,8 más rellena y +18.4 más suave*.
Como maquillaje: Acabado natural y luminoso, textura ligera y cobertura modulable. 

*42 mujeres, uso diario",Piel hidratada y radiante al instantec. Textura ligera. Acabado natural,Aplicar el sérum con color sobre la piel limpia e hidratada en todo el rostro y el cuello para un tono y acabado uniforme.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, serum con color, base serum; base serum loreal; serum loreal; base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=roOvaS&cid=120230b8%2D1abc%2D4dc6%2D9090%2D79cc002aefb6&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FROSTRO%2FBASES%2FTRUE%20MATCH%2FTRUE%20MATCH%20SERUM%2F2%2E%20A%2B%20CONTENT%2FTONO%204%2D5%20MEDIUM%20%2D%203600523989928&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,L'OREAL PARIS ,3600523989935,True Match,True Match Serum ,Rostro,Base de Maquillaje L'Oréal Paris True Match Serum Tono 5-6,,#REF!,Medium Tan,Base de Maquillaje en Serum,"Descubri el nuevo True Match Tinted Serum con un 1% de Ácido Hialurónico. Gracias a su doble beneficio rellena tu piel como un serum y unifica el tono de tu piel como una base de maquillaje.

*.Apto para pieles sensibles. No comedogénico
*Aprobado por dermatólogos del comité asesor de L’Oréal Paris

Resultados del doble beneficio:
Como Serum: En seis semanas, piel +8,8 más rellena y +18.4 más suave*.
Como maquillaje: Acabado natural y luminoso, textura ligera y cobertura modulable. 

*42 mujeres, uso diario",Piel hidratada y radiante al instantec. Textura ligera. Acabado natural,Aplicar el sérum con color sobre la piel limpia e hidratada en todo el rostro y el cuello para un tono y acabado uniforme.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, serum con color, base serum; base serum loreal; serum loreal; base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris; maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,https://loreal.sharepoint.com/sites/-AR-ContenidoeCommerceDPGP/Documents%20partages/Forms/AllItems.aspx?csf=1&web=1&e=roOvaS&cid=120230b8%2D1abc%2D4dc6%2D9090%2D79cc002aefb6&FolderCTID=0x012000F211C015EFB11442B50B93E86223B619&id=%2Fsites%2F%2DAR%2DContenidoeCommerceDPGP%2FDocuments%20partages%2FGeneral%2FContenido%20Loreal%20Consumo%20Masivo%2FCategor%C3%ADas%2F4%2E%20MAKE%20UP%2FLOREAL%20PARIS%2FROSTRO%2FBASES%2FTRUE%20MATCH%2FTRUE%20MATCH%20SERUM%2F2%2E%20A%2B%20CONTENT%2FTONO%205%2D6%20MEDIUM%20TAN%20%2D%203600523989935&viewid=4c10b7ab%2D3dd4%2D43ab%2Db35c%2Dbc535dfbe16b
MAKE UP ,L'OREAL PARIS ,3600522862581,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Ambre Dore,,#REF!,Ambre Dore,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600522862413,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Beige,,#REF!,Beige,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600522862406,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Beige Crem,,#REF!,Beige Creme,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600522862543,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Beige Dore,,#REF!,Beige Dore,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600523635641,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Beige Pea,,#REF!,Beige Peau,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600522862499,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Beige Rose,,#REF!,Beige Rose,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
MAKE UP ,L'OREAL PARIS ,3600522862383,True Match,,Rostro,Base de Maquillaje L'Oréal París True Match Tono Ivoire,,#REF!,Ivoire,Base de Maquillaje ,"Base de maquillaje de textura fluida que se adapta a las diferentes tonalidades y empareja la textura de la piel.
Apta para todo tipo de piel.
Alto poder cubritivo, acabado perfecto.
24 hs de hidratación.
SPF 17.",Alto poder cubritivo. 24 hs de hidratacion. Acabado perfecto,Aplica tu base de maquillaje con una brocha para proporcionar un acabado uniforme en tu piel.,Si,Día y Noche,,No,3600523500246; 3600521649541; 3600523540310,"Maquillaje, base de maquillaje hidratante, base true match; base true match lorea; base loreal paris; maquillaje loreal paris; loreal paris; Maquillaje; base de maquillaje; infallible; Foundation; base; base reparadora; cobertura; base para piel grasa; base matificante; base de maquillaje; base cara; base loreal paris;  maquillaje; base larga duración loreal; base rostro; base para maquillaje; base de maquillaje loreal; base loreal; loreal maquillaje; base loreal; rostro loreal; loreal paris; maquillaje rostro loreal; base de maquillaje textura fluida; base true match; base true match loreal",30,ml,
